index,repo,repoType,sizeUsers,group,groupSize
15,sindresorhus/type-fest,User,139,reporter-commenter,2
15,sindresorhus/type-fest,User,139,developer-cheerleader,1
15,sindresorhus/type-fest,User,139,developer-merger-commenter,1
15,sindresorhus/type-fest,User,139,reporter-reviewer-cheerleader,1
15,sindresorhus/type-fest,User,139,developer-reporter-reviewer,1
15,sindresorhus/type-fest,User,139,reporter-commenter-cheerleader,2
15,sindresorhus/type-fest,User,139,developer-reviewer,2
15,sindresorhus/type-fest,User,139,developer-reporter-merger-commenter-cheerleader,1
15,sindresorhus/type-fest,User,139,developer-reporter-reviewer-commenter-cheerleader,1
15,sindresorhus/type-fest,User,139,developer,4
15,sindresorhus/type-fest,User,139,developer-merger-reviewer,2
15,sindresorhus/type-fest,User,139,developer-merger-commenter-cheerleader,2
15,sindresorhus/type-fest,User,139,developer-reviewer-commenter-cheerleader,1
15,sindresorhus/type-fest,User,139,cheerleader,45
16,ocombe/ocLazyLoad,User,585,reporter,246
16,ocombe/ocLazyLoad,User,585,commenter,158
16,ocombe/ocLazyLoad,User,585,reporter-commenter-cheerleader,5
16,ocombe/ocLazyLoad,User,585,developer,11
16,ocombe/ocLazyLoad,User,585,commenter-cheerleader,15
16,ocombe/ocLazyLoad,User,585,developer-reporter,7
16,ocombe/ocLazyLoad,User,585,reporter-cheerleader,9
16,ocombe/ocLazyLoad,User,585,developer-merger-commenter-cheerleader,1
16,ocombe/ocLazyLoad,User,585,reporter-commenter,28
16,ocombe/ocLazyLoad,User,585,developer-commenter,5
16,ocombe/ocLazyLoad,User,585,developer-merger-reviewer-commenter-cheerleader,1
16,ocombe/ocLazyLoad,User,585,developer-merger-commenter,2
16,ocombe/ocLazyLoad,User,585,developer-reporter-merger,2
16,ocombe/ocLazyLoad,User,585,developer-merger,7
16,ocombe/ocLazyLoad,User,585,developer-reporter-merger-commenter-cheerleader,1
16,ocombe/ocLazyLoad,User,585,developer-reporter-merger-commenter,2
16,ocombe/ocLazyLoad,User,585,developer-reporter-commenter,5
16,ocombe/ocLazyLoad,User,585,cheerleader,80
17,sindresorhus/electron-store,User,384,developer-reporter-commenter,1
17,sindresorhus/electron-store,User,384,reporter,78
17,sindresorhus/electron-store,User,384,developer-merger,6
17,sindresorhus/electron-store,User,384,reporter-cheerleader,14
17,sindresorhus/electron-store,User,384,commenter,58
17,sindresorhus/electron-store,User,384,commenter-cheerleader,30
17,sindresorhus/electron-store,User,384,reviewer-cheerleader,1
17,sindresorhus/electron-store,User,384,reporter-commenter,4
17,sindresorhus/electron-store,User,384,reporter-commenter-cheerleader,3
17,sindresorhus/electron-store,User,384,developer-reporter-commenter-cheerleader,1
17,sindresorhus/electron-store,User,384,developer,5
17,sindresorhus/electron-store,User,384,developer-commenter-cheerleader,1
17,sindresorhus/electron-store,User,384,developer-reporter-merger,2
17,sindresorhus/electron-store,User,384,developer-reviewer,1
17,sindresorhus/electron-store,User,384,reviewer,1
17,sindresorhus/electron-store,User,384,developer-merger-reviewer-commenter-cheerleader,1
17,sindresorhus/electron-store,User,384,developer-reporter-merger-reviewer,1
17,sindresorhus/electron-store,User,384,developer-reporter-reviewer-commenter-cheerleader,1
17,sindresorhus/electron-store,User,384,developer-reporter-merger-commenter,1
17,sindresorhus/electron-store,User,384,cheerleader,174
18,sindresorhus/trash,User,111,reporter,55
18,sindresorhus/trash,User,111,developer-reporter,3
18,sindresorhus/trash,User,111,developer-merger,3
18,sindresorhus/trash,User,111,commenter,21
18,sindresorhus/trash,User,111,reporter-commenter,2
18,sindresorhus/trash,User,111,developer-reviewer-commenter,1
18,sindresorhus/trash,User,111,developer-commenter,2
18,sindresorhus/trash,User,111,reporter-cheerleader,4
18,sindresorhus/trash,User,111,developer-merger-reviewer,1
18,sindresorhus/trash,User,111,developer,5
18,sindresorhus/trash,User,111,commenter-cheerleader,2
18,sindresorhus/trash,User,111,developer-reporter-merger,1
18,sindresorhus/trash,User,111,developer-reporter-merger-reviewer-commenter,2
18,sindresorhus/trash,User,111,developer-merger-reviewer-commenter,1
18,sindresorhus/trash,User,111,developer-merger-cheerleader,1
18,sindresorhus/trash,User,111,developer-reporter-reviewer-commenter-cheerleader,1
18,sindresorhus/trash,User,111,developer-merger-commenter,1
18,sindresorhus/trash,User,111,cheerleader,5
19,reactopt/reactopt,Organization,37,reporter,11
19,reactopt/reactopt,Organization,37,developer,4
19,reactopt/reactopt,Organization,37,reporter-cheerleader,1
19,reactopt/reactopt,Organization,37,commenter-cheerleader,4
19,reactopt/reactopt,Organization,37,developer-merger,2
19,reactopt/reactopt,Organization,37,developer-merger-commenter-cheerleader,1
19,reactopt/reactopt,Organization,37,commenter,2
19,reactopt/reactopt,Organization,37,developer-merger-commenter,1
19,reactopt/reactopt,Organization,37,cheerleader,11
20,sindresorhus/slugify,User,75,commenter-cheerleader,3
20,sindresorhus/slugify,User,75,developer,6
20,sindresorhus/slugify,User,75,commenter,10
20,sindresorhus/slugify,User,75,developer-merger-commenter-cheerleader,1
20,sindresorhus/slugify,User,75,developer-merger-cheerleader,2
20,sindresorhus/slugify,User,75,developer-merger-reviewer,1
20,sindresorhus/slugify,User,75,developer-merger-reviewer-commenter-cheerleader,1
20,sindresorhus/slugify,User,75,reporter-cheerleader,5
20,sindresorhus/slugify,User,75,developer-reviewer,1
20,sindresorhus/slugify,User,75,developer-merger,6
20,sindresorhus/slugify,User,75,reporter,15
20,sindresorhus/slugify,User,75,developer-merger-commenter,1
20,sindresorhus/slugify,User,75,developer-merger-reviewer-cheerleader,1
20,sindresorhus/slugify,User,75,developer-commenter-cheerleader,2
20,sindresorhus/slugify,User,75,reviewer-cheerleader,1
20,sindresorhus/slugify,User,75,reporter-commenter,1
20,sindresorhus/slugify,User,75,developer-reporter-merger-reviewer-commenter,1
20,sindresorhus/slugify,User,75,developer-cheerleader,1
20,sindresorhus/slugify,User,75,developer-commenter,1
20,sindresorhus/slugify,User,75,cheerleader,15
21,sandoche/Darkmode.js,User,79,developer,6
21,sandoche/Darkmode.js,User,79,reporter-cheerleader,6
21,sandoche/Darkmode.js,User,79,reporter,27
21,sandoche/Darkmode.js,User,79,developer-cheerleader,1
21,sandoche/Darkmode.js,User,79,commenter-cheerleader,7
21,sandoche/Darkmode.js,User,79,reporter-reviewer-commenter-cheerleader,1
21,sandoche/Darkmode.js,User,79,developer-commenter,2
21,sandoche/Darkmode.js,User,79,commenter,14
21,sandoche/Darkmode.js,User,79,developer-merger,1
21,sandoche/Darkmode.js,User,79,reporter-commenter-cheerleader,1
21,sandoche/Darkmode.js,User,79,reviewer,1
21,sandoche/Darkmode.js,User,79,developer-reviewer-cheerleader,1
21,sandoche/Darkmode.js,User,79,developer-commenter-cheerleader,2
21,sandoche/Darkmode.js,User,79,developer-reporter-merger-commenter,1
21,sandoche/Darkmode.js,User,79,reporter-commenter,1
21,sandoche/Darkmode.js,User,79,cheerleader,7
22,sindresorhus/fast-cli,User,100,commenter,13
22,sindresorhus/fast-cli,User,100,reporter,23
22,sindresorhus/fast-cli,User,100,developer,6
22,sindresorhus/fast-cli,User,100,developer-merger,5
22,sindresorhus/fast-cli,User,100,reporter-cheerleader,5
22,sindresorhus/fast-cli,User,100,developer-merger-reviewer-cheerleader,1
22,sindresorhus/fast-cli,User,100,developer-merger-cheerleader,1
22,sindresorhus/fast-cli,User,100,developer-merger-reviewer,1
22,sindresorhus/fast-cli,User,100,developer-reporter-merger-commenter-cheerleader,1
22,sindresorhus/fast-cli,User,100,commenter-cheerleader,5
22,sindresorhus/fast-cli,User,100,developer-reviewer-cheerleader,1
22,sindresorhus/fast-cli,User,100,developer-reviewer-commenter,1
22,sindresorhus/fast-cli,User,100,developer-reporter-merger-reviewer-commenter,1
22,sindresorhus/fast-cli,User,100,developer-commenter-cheerleader,1
22,sindresorhus/fast-cli,User,100,cheerleader,35
23,yeoman/update-notifier,Organization,202,developer,17
23,yeoman/update-notifier,Organization,202,commenter-cheerleader,10
23,yeoman/update-notifier,Organization,202,developer-reporter-merger,7
23,yeoman/update-notifier,Organization,202,reporter,50
23,yeoman/update-notifier,Organization,202,commenter,35
23,yeoman/update-notifier,Organization,202,developer-merger,10
23,yeoman/update-notifier,Organization,202,developer-reporter,4
23,yeoman/update-notifier,Organization,202,developer-reporter-merger-cheerleader,1
23,yeoman/update-notifier,Organization,202,developer-reporter-merger-reviewer-commenter-cheerleader,3
23,yeoman/update-notifier,Organization,202,developer-reviewer-commenter-cheerleader,1
23,yeoman/update-notifier,Organization,202,developer-merger-commenter,2
23,yeoman/update-notifier,Organization,202,developer-commenter,5
23,yeoman/update-notifier,Organization,202,reporter-cheerleader,7
23,yeoman/update-notifier,Organization,202,developer-cheerleader,2
23,yeoman/update-notifier,Organization,202,developer-merger-commenter-cheerleader,2
23,yeoman/update-notifier,Organization,202,developer-reporter-merger-commenter,3
23,yeoman/update-notifier,Organization,202,developer-merger-reviewer-cheerleader,3
23,yeoman/update-notifier,Organization,202,developer-commenter-cheerleader,1
23,yeoman/update-notifier,Organization,202,developer-merger-reviewer-commenter,1
23,yeoman/update-notifier,Organization,202,developer-reporter-commenter-cheerleader,1
23,yeoman/update-notifier,Organization,202,developer-merger-reviewer,1
23,yeoman/update-notifier,Organization,202,reporter-commenter-cheerleader,2
23,yeoman/update-notifier,Organization,202,reporter-commenter,4
23,yeoman/update-notifier,Organization,202,developer-reporter-reviewer-commenter,1
23,yeoman/update-notifier,Organization,202,developer-merger-reviewer-commenter-cheerleader,1
23,yeoman/update-notifier,Organization,202,developer-merger-cheerleader,1
23,yeoman/update-notifier,Organization,202,cheerleader,27
24,susam/texme,User,16,developer-reviewer-cheerleader,1
24,susam/texme,User,16,reporter,7
24,susam/texme,User,16,developer-commenter,1
24,susam/texme,User,16,reporter-cheerleader,2
24,susam/texme,User,16,commenter,3
24,susam/texme,User,16,developer,1
24,susam/texme,User,16,developer-merger-reviewer-commenter,1
25,sindresorhus/on-change,User,69,developer-commenter-cheerleader,1
25,sindresorhus/on-change,User,69,developer-merger,7
25,sindresorhus/on-change,User,69,reporter,19
25,sindresorhus/on-change,User,69,reporter-cheerleader,4
25,sindresorhus/on-change,User,69,developer-merger-reviewer-commenter-cheerleader,2
25,sindresorhus/on-change,User,69,commenter,4
25,sindresorhus/on-change,User,69,reporter-commenter,2
25,sindresorhus/on-change,User,69,developer-reporter,2
25,sindresorhus/on-change,User,69,developer-merger-commenter,1
25,sindresorhus/on-change,User,69,developer-reporter-merger-commenter-cheerleader,1
25,sindresorhus/on-change,User,69,developer-reporter-reviewer-commenter-cheerleader,1
25,sindresorhus/on-change,User,69,developer-merger-commenter-cheerleader,1
25,sindresorhus/on-change,User,69,cheerleader,24
26,bokub/chalk-animation,User,14,developer,3
26,bokub/chalk-animation,User,14,commenter-cheerleader,2
26,bokub/chalk-animation,User,14,reporter,1
26,bokub/chalk-animation,User,14,developer-merger-reviewer-commenter-cheerleader,1
26,bokub/chalk-animation,User,14,reporter-cheerleader,3
26,bokub/chalk-animation,User,14,developer-merger-cheerleader,1
26,bokub/chalk-animation,User,14,developer-reporter-merger-cheerleader,1
26,bokub/chalk-animation,User,14,developer-reporter,1
26,bokub/chalk-animation,User,14,developer-merger,1
27,airtap/airtap,Organization,58,developer-reporter-merger,1
27,airtap/airtap,Organization,58,developer-merger,2
27,airtap/airtap,Organization,58,developer,33
27,airtap/airtap,Organization,58,commenter,1
27,airtap/airtap,Organization,58,reporter,4
27,airtap/airtap,Organization,58,developer-reporter-merger-reviewer-commenter-cheerleader,5
27,airtap/airtap,Organization,58,developer-merger-reviewer-commenter-cheerleader,2
27,airtap/airtap,Organization,58,developer-commenter-cheerleader,1
27,airtap/airtap,Organization,58,developer-reporter-reviewer-commenter,1
27,airtap/airtap,Organization,58,commenter-cheerleader,1
27,airtap/airtap,Organization,58,reporter-cheerleader,1
27,airtap/airtap,Organization,58,developer-cheerleader,1
27,airtap/airtap,Organization,58,developer-merger-commenter-cheerleader,1
27,airtap/airtap,Organization,58,cheerleader,4
28,teenyicons/teenyicons,Organization,7,developer,1
28,teenyicons/teenyicons,Organization,7,reporter,5
28,teenyicons/teenyicons,Organization,7,developer-commenter-cheerleader,1
29,tulios/kafkajs,User,466,developer,14
29,tulios/kafkajs,User,466,reporter,106
29,tulios/kafkajs,User,466,reporter-cheerleader,41
29,tulios/kafkajs,User,466,reporter-commenter-cheerleader,11
29,tulios/kafkajs,User,466,commenter-cheerleader,28
29,tulios/kafkajs,User,466,commenter,54
29,tulios/kafkajs,User,466,reporter-commenter,18
29,tulios/kafkajs,User,466,developer-reviewer,4
29,tulios/kafkajs,User,466,reporter-reviewer-commenter,2
29,tulios/kafkajs,User,466,developer-commenter-cheerleader,5
29,tulios/kafkajs,User,466,developer-reporter-reviewer-commenter-cheerleader,7
29,tulios/kafkajs,User,466,developer-reporter-commenter,2
29,tulios/kafkajs,User,466,developer-reporter-cheerleader,8
29,tulios/kafkajs,User,466,developer-commenter,4
29,tulios/kafkajs,User,466,developer-reporter-merger-reviewer-commenter-cheerleader,3
29,tulios/kafkajs,User,466,developer-reviewer-cheerleader,4
29,tulios/kafkajs,User,466,developer-reporter,11
29,tulios/kafkajs,User,466,developer-reporter-commenter-cheerleader,6
29,tulios/kafkajs,User,466,developer-cheerleader,7
29,tulios/kafkajs,User,466,developer-reporter-reviewer,5
29,tulios/kafkajs,User,466,developer-reviewer-commenter-cheerleader,5
29,tulios/kafkajs,User,466,reporter-reviewer-cheerleader,1
29,tulios/kafkajs,User,466,reviewer-commenter-cheerleader,1
29,tulios/kafkajs,User,466,developer-reporter-reviewer-cheerleader,4
29,tulios/kafkajs,User,466,reviewer-commenter,1
29,tulios/kafkajs,User,466,cheerleader,114
30,sindresorhus/pageres-cli,User,17,developer,13
30,sindresorhus/pageres-cli,User,17,developer-merger,2
30,sindresorhus/pageres-cli,User,17,developer-merger-reviewer,1
30,sindresorhus/pageres-cli,User,17,developer-reviewer-commenter,1
31,sindresorhus/p-queue,User,195,reporter,36
31,sindresorhus/p-queue,User,195,developer-merger-reviewer,3
31,sindresorhus/p-queue,User,195,commenter,19
31,sindresorhus/p-queue,User,195,developer-merger,6
31,sindresorhus/p-queue,User,195,reporter-cheerleader,9
31,sindresorhus/p-queue,User,195,developer-reporter-merger-commenter-cheerleader,1
31,sindresorhus/p-queue,User,195,developer-reporter-merger,2
31,sindresorhus/p-queue,User,195,commenter-cheerleader,12
31,sindresorhus/p-queue,User,195,developer-merger-commenter,4
31,sindresorhus/p-queue,User,195,developer-merger-reviewer-cheerleader,1
31,sindresorhus/p-queue,User,195,developer-merger-reviewer-commenter-cheerleader,2
31,sindresorhus/p-queue,User,195,developer,8
31,sindresorhus/p-queue,User,195,reporter-reviewer-commenter,1
31,sindresorhus/p-queue,User,195,developer-cheerleader,1
31,sindresorhus/p-queue,User,195,reporter-commenter-cheerleader,4
31,sindresorhus/p-queue,User,195,developer-merger-reviewer-commenter,2
31,sindresorhus/p-queue,User,195,reviewer-cheerleader,1
31,sindresorhus/p-queue,User,195,developer-reporter-merger-reviewer-commenter-cheerleader,5
31,sindresorhus/p-queue,User,195,reporter-commenter,3
31,sindresorhus/p-queue,User,195,developer-reporter-merger-cheerleader,1
31,sindresorhus/p-queue,User,195,developer-reporter-reviewer-commenter-cheerleader,1
31,sindresorhus/p-queue,User,195,developer-reviewer-commenter,1
31,sindresorhus/p-queue,User,195,reviewer,1
31,sindresorhus/p-queue,User,195,cheerleader,71
32,sindresorhus/emittery,User,95,commenter-cheerleader,2
32,sindresorhus/emittery,User,95,developer,4
32,sindresorhus/emittery,User,95,reporter,10
32,sindresorhus/emittery,User,95,reviewer-cheerleader,1
32,sindresorhus/emittery,User,95,commenter,10
32,sindresorhus/emittery,User,95,reporter-cheerleader,2
32,sindresorhus/emittery,User,95,developer-merger,5
32,sindresorhus/emittery,User,95,developer-merger-cheerleader,1
32,sindresorhus/emittery,User,95,developer-merger-reviewer-commenter-cheerleader,1
32,sindresorhus/emittery,User,95,developer-cheerleader,1
32,sindresorhus/emittery,User,95,developer-reporter-merger-reviewer-commenter-cheerleader,2
32,sindresorhus/emittery,User,95,developer-reviewer-commenter-cheerleader,1
32,sindresorhus/emittery,User,95,developer-merger-commenter-cheerleader,2
32,sindresorhus/emittery,User,95,developer-merger-reviewer-cheerleader,1
32,sindresorhus/emittery,User,95,reviewer,1
32,sindresorhus/emittery,User,95,developer-commenter,1
32,sindresorhus/emittery,User,95,developer-reporter-reviewer-commenter-cheerleader,1
32,sindresorhus/emittery,User,95,developer-merger-reviewer-commenter,1
32,sindresorhus/emittery,User,95,cheerleader,48
33,styfle/packagephobia,User,63,developer,4
33,styfle/packagephobia,User,63,reporter,12
33,styfle/packagephobia,User,63,developer-commenter-cheerleader,1
33,styfle/packagephobia,User,63,commenter-cheerleader,5
33,styfle/packagephobia,User,63,commenter,12
33,styfle/packagephobia,User,63,developer-reporter-reviewer-commenter,1
33,styfle/packagephobia,User,63,reporter-cheerleader,8
33,styfle/packagephobia,User,63,developer-reporter-reviewer-commenter-cheerleader,1
33,styfle/packagephobia,User,63,reporter-commenter-cheerleader,1
33,styfle/packagephobia,User,63,developer-reporter-commenter-cheerleader,1
33,styfle/packagephobia,User,63,developer-merger-cheerleader,1
33,styfle/packagephobia,User,63,reporter-commenter,3
33,styfle/packagephobia,User,63,developer-commenter,1
33,styfle/packagephobia,User,63,developer-reviewer,1
33,styfle/packagephobia,User,63,developer-reporter-cheerleader,1
33,styfle/packagephobia,User,63,developer-reporter-merger-reviewer-commenter-cheerleader,1
33,styfle/packagephobia,User,63,cheerleader,9
34,ankeetmaini/react-infinite-scroll-component,User,498,commenter,91
34,ankeetmaini/react-infinite-scroll-component,User,498,developer,16
34,ankeetmaini/react-infinite-scroll-component,User,498,reporter,82
34,ankeetmaini/react-infinite-scroll-component,User,498,reporter-commenter,6
34,ankeetmaini/react-infinite-scroll-component,User,498,reporter-cheerleader,11
34,ankeetmaini/react-infinite-scroll-component,User,498,commenter-cheerleader,49
34,ankeetmaini/react-infinite-scroll-component,User,498,developer-cheerleader,2
34,ankeetmaini/react-infinite-scroll-component,User,498,reporter-commenter-cheerleader,6
34,ankeetmaini/react-infinite-scroll-component,User,498,reviewer-cheerleader,1
34,ankeetmaini/react-infinite-scroll-component,User,498,developer-merger,2
34,ankeetmaini/react-infinite-scroll-component,User,498,developer-commenter,1
34,ankeetmaini/react-infinite-scroll-component,User,498,developer-reporter,3
34,ankeetmaini/react-infinite-scroll-component,User,498,developer-reporter-cheerleader,2
34,ankeetmaini/react-infinite-scroll-component,User,498,developer-commenter-cheerleader,5
34,ankeetmaini/react-infinite-scroll-component,User,498,developer-reviewer-cheerleader,1
34,ankeetmaini/react-infinite-scroll-component,User,498,developer-reporter-merger-reviewer-commenter-cheerleader,1
34,ankeetmaini/react-infinite-scroll-component,User,498,developer-reporter-commenter-cheerleader,2
34,ankeetmaini/react-infinite-scroll-component,User,498,developer-reviewer-commenter,1
34,ankeetmaini/react-infinite-scroll-component,User,498,reporter-reviewer-commenter-cheerleader,1
34,ankeetmaini/react-infinite-scroll-component,User,498,reviewer,1
34,ankeetmaini/react-infinite-scroll-component,User,498,developer-merger-cheerleader,1
34,ankeetmaini/react-infinite-scroll-component,User,498,developer-reporter-merger-cheerleader,1
34,ankeetmaini/react-infinite-scroll-component,User,498,developer-merger-commenter,2
34,ankeetmaini/react-infinite-scroll-component,User,498,developer-reporter-merger-reviewer,1
34,ankeetmaini/react-infinite-scroll-component,User,498,cheerleader,209
35,sindresorhus/is,User,111,developer,1
35,sindresorhus/is,User,111,developer-reporter-merger-reviewer-commenter-cheerleader,6
35,sindresorhus/is,User,111,developer-merger-reviewer-commenter-cheerleader,4
35,sindresorhus/is,User,111,reporter,15
35,sindresorhus/is,User,111,commenter,15
35,sindresorhus/is,User,111,reporter-commenter,1
35,sindresorhus/is,User,111,reporter-cheerleader,5
35,sindresorhus/is,User,111,developer-merger-cheerleader,3
35,sindresorhus/is,User,111,developer-merger,6
35,sindresorhus/is,User,111,developer-merger-reviewer-commenter,2
35,sindresorhus/is,User,111,commenter-cheerleader,7
35,sindresorhus/is,User,111,developer-reporter-merger,1
35,sindresorhus/is,User,111,developer-merger-reviewer,4
35,sindresorhus/is,User,111,reviewer-commenter-cheerleader,1
35,sindresorhus/is,User,111,reporter-reviewer-commenter,1
35,sindresorhus/is,User,111,developer-commenter-cheerleader,1
35,sindresorhus/is,User,111,developer-reporter-merger-reviewer-cheerleader,1
35,sindresorhus/is,User,111,developer-merger-commenter,1
35,sindresorhus/is,User,111,reporter-reviewer,1
35,sindresorhus/is,User,111,developer-merger-reviewer-cheerleader,1
35,sindresorhus/is,User,111,reporter-reviewer-commenter-cheerleader,1
35,sindresorhus/is,User,111,developer-cheerleader,1
35,sindresorhus/is,User,111,developer-reporter-merger-reviewer,1
35,sindresorhus/is,User,111,reviewer-cheerleader,1
35,sindresorhus/is,User,111,developer-merger-commenter-cheerleader,1
35,sindresorhus/is,User,111,cheerleader,29
36,sindresorhus/capture-website,User,56,commenter,8
36,sindresorhus/capture-website,User,56,reporter,16
36,sindresorhus/capture-website,User,56,developer-merger,4
36,sindresorhus/capture-website,User,56,reviewer-commenter,2
36,sindresorhus/capture-website,User,56,reporter-commenter-cheerleader,1
36,sindresorhus/capture-website,User,56,commenter-cheerleader,3
36,sindresorhus/capture-website,User,56,developer-merger-reviewer,2
36,sindresorhus/capture-website,User,56,developer,1
36,sindresorhus/capture-website,User,56,developer-reviewer-commenter,1
36,sindresorhus/capture-website,User,56,developer-merger-reviewer-commenter,2
36,sindresorhus/capture-website,User,56,developer-reporter,2
36,sindresorhus/capture-website,User,56,developer-merger-reviewer-commenter-cheerleader,1
36,sindresorhus/capture-website,User,56,developer-reporter-reviewer,1
36,sindresorhus/capture-website,User,56,developer-merger-cheerleader,2
36,sindresorhus/capture-website,User,56,developer-reporter-reviewer-commenter,1
36,sindresorhus/capture-website,User,56,developer-cheerleader,1
36,sindresorhus/capture-website,User,56,cheerleader,8
37,afc163/fanyi,User,70,reporter,23
37,afc163/fanyi,User,70,commenter,8
37,afc163/fanyi,User,70,reporter-commenter,4
37,afc163/fanyi,User,70,developer-commenter,2
37,afc163/fanyi,User,70,developer-merger-reviewer-commenter-cheerleader,1
37,afc163/fanyi,User,70,commenter-cheerleader,2
37,afc163/fanyi,User,70,reporter-cheerleader,4
37,afc163/fanyi,User,70,developer,6
37,afc163/fanyi,User,70,developer-reporter-commenter,1
37,afc163/fanyi,User,70,developer-reporter,1
37,afc163/fanyi,User,70,developer-merger,1
37,afc163/fanyi,User,70,reporter-commenter-cheerleader,1
37,afc163/fanyi,User,70,cheerleader,16
38,sierra-library/sierra,Organization,55,developer,2
38,sierra-library/sierra,Organization,55,reporter-cheerleader,2
38,sierra-library/sierra,Organization,55,reporter,21
38,sierra-library/sierra,Organization,55,commenter,6
38,sierra-library/sierra,Organization,55,developer-merger,2
38,sierra-library/sierra,Organization,55,developer-reporter,5
38,sierra-library/sierra,Organization,55,developer-merger-reviewer-commenter-cheerleader,1
38,sierra-library/sierra,Organization,55,developer-reporter-merger-commenter-cheerleader,1
38,sierra-library/sierra,Organization,55,reviewer-commenter-cheerleader,1
38,sierra-library/sierra,Organization,55,commenter-cheerleader,1
38,sierra-library/sierra,Organization,55,developer-reporter-commenter,1
38,sierra-library/sierra,Organization,55,developer-commenter,1
38,sierra-library/sierra,Organization,55,reporter-commenter,1
38,sierra-library/sierra,Organization,55,cheerleader,10
39,Annihil/github-spray,User,10,developer-merger-commenter-cheerleader,1
39,Annihil/github-spray,User,10,reporter,5
39,Annihil/github-spray,User,10,developer-cheerleader,1
39,Annihil/github-spray,User,10,developer,1
39,Annihil/github-spray,User,10,reporter-cheerleader,1
39,Annihil/github-spray,User,10,cheerleader,1
40,sindresorhus/electron-util,User,27,developer-merger-reviewer-cheerleader,2
40,sindresorhus/electron-util,User,27,reporter,6
40,sindresorhus/electron-util,User,27,developer-merger,4
40,sindresorhus/electron-util,User,27,developer-merger-cheerleader,3
40,sindresorhus/electron-util,User,27,developer-reporter-merger-cheerleader,2
40,sindresorhus/electron-util,User,27,developer-reporter-reviewer,1
40,sindresorhus/electron-util,User,27,developer-merger-reviewer,2
40,sindresorhus/electron-util,User,27,reporter-commenter,1
40,sindresorhus/electron-util,User,27,commenter-cheerleader,1
40,sindresorhus/electron-util,User,27,developer-reporter-merger,1
40,sindresorhus/electron-util,User,27,developer-reporter-reviewer-commenter-cheerleader,1
40,sindresorhus/electron-util,User,27,commenter,1
40,sindresorhus/electron-util,User,27,reporter-cheerleader,1
40,sindresorhus/electron-util,User,27,cheerleader,1
41,sindresorhus/terminal-image,User,34,developer-merger-reviewer-cheerleader,1
41,sindresorhus/terminal-image,User,34,developer-merger,2
41,sindresorhus/terminal-image,User,34,commenter,4
41,sindresorhus/terminal-image,User,34,commenter-cheerleader,3
41,sindresorhus/terminal-image,User,34,reporter-cheerleader,2
41,sindresorhus/terminal-image,User,34,reporter,8
41,sindresorhus/terminal-image,User,34,developer-merger-reviewer-commenter-cheerleader,1
41,sindresorhus/terminal-image,User,34,developer,2
41,sindresorhus/terminal-image,User,34,developer-reviewer-commenter,1
41,sindresorhus/terminal-image,User,34,developer-reporter-reviewer-cheerleader,1
41,sindresorhus/terminal-image,User,34,developer-reporter-reviewer-commenter,2
41,sindresorhus/terminal-image,User,34,reporter-commenter-cheerleader,1
41,sindresorhus/terminal-image,User,34,cheerleader,6
42,mysticatea/eslint-plugin-node,User,271,commenter,32
42,mysticatea/eslint-plugin-node,User,271,developer,8
42,mysticatea/eslint-plugin-node,User,271,commenter-cheerleader,10
42,mysticatea/eslint-plugin-node,User,271,reporter,57
42,mysticatea/eslint-plugin-node,User,271,reporter-commenter,4
42,mysticatea/eslint-plugin-node,User,271,developer-reporter-merger,9
42,mysticatea/eslint-plugin-node,User,271,developer-merger,12
42,mysticatea/eslint-plugin-node,User,271,reviewer,1
42,mysticatea/eslint-plugin-node,User,271,reporter-cheerleader,17
42,mysticatea/eslint-plugin-node,User,271,developer-merger-reviewer-cheerleader,2
42,mysticatea/eslint-plugin-node,User,271,developer-reporter-reviewer-cheerleader,1
42,mysticatea/eslint-plugin-node,User,271,developer-reporter,3
42,mysticatea/eslint-plugin-node,User,271,reporter-commenter-cheerleader,8
42,mysticatea/eslint-plugin-node,User,271,developer-reporter-merger-reviewer-commenter-cheerleader,2
42,mysticatea/eslint-plugin-node,User,271,developer-cheerleader,2
42,mysticatea/eslint-plugin-node,User,271,developer-merger-cheerleader,2
42,mysticatea/eslint-plugin-node,User,271,developer-reporter-merger-cheerleader,2
42,mysticatea/eslint-plugin-node,User,271,developer-commenter-cheerleader,2
42,mysticatea/eslint-plugin-node,User,271,developer-reviewer,1
42,mysticatea/eslint-plugin-node,User,271,developer-merger-commenter,1
42,mysticatea/eslint-plugin-node,User,271,cheerleader,95
43,sindresorhus/node-module-boilerplate,User,17,developer-reporter-reviewer,1
43,sindresorhus/node-module-boilerplate,User,17,developer-merger-reviewer-cheerleader,1
43,sindresorhus/node-module-boilerplate,User,17,developer-merger-cheerleader,1
43,sindresorhus/node-module-boilerplate,User,17,reporter,4
43,sindresorhus/node-module-boilerplate,User,17,developer-merger-commenter,2
43,sindresorhus/node-module-boilerplate,User,17,developer-merger,1
43,sindresorhus/node-module-boilerplate,User,17,developer,4
43,sindresorhus/node-module-boilerplate,User,17,reviewer-commenter-cheerleader,1
43,sindresorhus/node-module-boilerplate,User,17,developer-reporter-reviewer-commenter,1
43,sindresorhus/node-module-boilerplate,User,17,developer-cheerleader,1
44,sindresorhus/react-extras,User,23,reporter,4
44,sindresorhus/react-extras,User,23,commenter,3
